time,x,y,z,B1,B1range,B2,B2range,B3,B3range,Bnom,Bnom_sdev
0.0019069999689236283,0.0,0.0,0.0,-386.0,3.0,375.5,3.0,0.09200000017881393,1.0,380,0
1.0019869804382324,0.0,0.0,0.0,-386.0,3.0,375.5,3.0,0.1850000023841858,1.0,380,0
2.0020179748535156,0.0,0.0,0.0,-386.0,3.0,375.5,3.0,0.02500000037252903,1.0,380,0
3.002002000808716,0.0,0.0,0.0,-385.70001220703125,3.0,375.5,3.0,0.1770000010728836,1.0,380,0
4.002039909362793,0.0,0.0,0.0,-385.6000061035156,3.0,375.5,3.0,0.3659999966621399,1.0,380,0
5.002085208892822,0.0,0.0,0.0,-385.6000061035156,3.0,375.5,3.0,0.31299999356269836,1.0,380,0
6.001091003417969,0.0,0.0,0.0,-385.6000061035156,3.0,375.6000061035156,3.0,0.2529999911785126,1.0,380,0
7.0011491775512695,0.0,0.0,0.0,-385.70001220703125,3.0,375.5,3.0,0.18700000643730164,1.0,380,0
8.001155853271484,0.0,0.0,0.0,-385.70001220703125,3.0,375.5,3.0,0.08299999684095383,1.0,380,0
9.001214027404785,0.0,0.0,0.0,-385.70001220703125,3.0,375.5,3.0,0.004999999888241291,1.0,380,0
10.001218795776367,0.0,0.0,0.0,-385.70001220703125,3.0,375.5,3.0,0.02199999988079071,1.0,380,0
11.001216888427734,0.0,0.0,0.0,-385.29998779296875,3.0,375.5,3.0,0.039000000804662704,1.0,380,0
12.001279830932617,0.0,0.0,0.0,-385.6000061035156,3.0,375.6000061035156,3.0,0.004999999888241291,1.0,380,0
13.001272201538086,0.0,0.0,0.0,-385.3999938964844,3.0,375.5,3.0,-0.1850000023841858,1.0,380,0
14.001315116882324,0.0,0.0,0.0,-385.5,3.0,375.6000061035156,3.0,-0.15399999916553497,1.0,380,0
15.001343727111816,0.0,0.0,0.0,-386.1000061035156,3.0,375.5,3.0,-0.15000000596046448,1.0,380,0
16.00141716003418,0.0,0.0,0.0,-386.0,3.0,375.5,3.0,-0.12800000607967377,1.0,380,0
17.00143814086914,0.0,0.0,0.0,-385.6000061035156,3.0,375.6000061035156,3.0,-0.11299999803304672,1.0,380,0
18.001428604125977,0.0,0.0,0.0,-385.8999938964844,3.0,375.6000061035156,3.0,-0.08399999886751175,1.0,380,0
19.001436233520508,0.0,0.0,0.0,-386.1000061035156,3.0,375.6000061035156,3.0,-0.10400000214576721,1.0,380,0
20.001476287841797,0.0,0.0,0.0,-386.3999938964844,3.0,375.6000061035156,3.0,-0.19599999487400055,1.0,380,0
21.001480102539062,0.0,0.0,0.0,-386.6000061035156,3.0,375.6000061035156,3.0,-0.15199999511241913,1.0,380,0
22.001548767089844,0.0,0.0,0.0,-386.6000061035156,3.0,375.6000061035156,3.0,-0.0689999982714653,1.0,380,0
23.001543045043945,0.0,0.0,0.0,-386.6000061035156,3.0,375.6000061035156,3.0,-0.1770000010728836,1.0,380,0
24.000627517700195,0.0,0.0,0.0,-386.70001220703125,3.0,375.6000061035156,3.0,-0.04699999839067459,1.0,380,0
25.000646591186523,0.0,0.0,0.0,-386.79998779296875,3.0,375.6000061035156,3.0,-0.05299999937415123,1.0,380,0
26.000640869140625,0.0,0.0,0.0,-386.5,3.0,375.6000061035156,3.0,-0.1550000011920929,1.0,380,0
27.00069236755371,0.0,0.0,0.0,-386.29998779296875,3.0,375.6000061035156,3.0,-0.17399999499320984,1.0,380,0
28.00070571899414,0.0,0.0,0.0,-386.70001220703125,3.0,375.6000061035156,3.0,0.023000000044703484,1.0,380,0
29.000774383544922,0.0,0.0,0.0,-386.29998779296875,3.0,375.6000061035156,3.0,-0.09399999678134918,1.0,380,0
30.00074577331543,0.0,0.0,0.0,-386.1000061035156,3.0,375.6000061035156,3.0,0.03799999877810478,1.0,380,0
31.000768661499023,0.0,0.0,0.0,-386.1000061035156,3.0,375.6000061035156,3.0,-0.0560000017285347,1.0,380,0
32.000831604003906,0.0,0.0,0.0,-386.0,3.0,375.6000061035156,3.0,0.02500000037252903,1.0,380,0
33.000858306884766,0.0,0.0,0.0,-385.3999938964844,3.0,375.6000061035156,3.0,-0.024000000208616257,1.0,380,0
34.00086975097656,0.0,0.0,0.0,-386.0,3.0,375.5,3.0,0.014999999664723873,1.0,380,0
35.00089645385742,0.0,0.0,0.0,-385.79998779296875,3.0,375.5,3.0,-0.04500000178813934,1.0,380,0
36.00093460083008,0.0,0.0,0.0,-385.8999938964844,3.0,375.5,3.0,-0.05400000140070915,1.0,380,0
37.00093460083008,0.0,0.0,0.0,-386.3999938964844,3.0,375.5,3.0,-0.07599999755620956,1.0,380,0
38.001007080078125,0.0,0.0,0.0,-386.20001220703125,3.0,375.5,3.0,0.10100000351667404,1.0,380,0
39.00102233886719,0.0,0.0,0.0,-386.1000061035156,3.0,375.6000061035156,3.0,0.009999999776482582,1.0,380,0
40.001041412353516,0.0,0.0,0.0,-386.29998779296875,3.0,375.6000061035156,3.0,0.05299999937415123,1.0,380,0
41.00004196166992,0.0,0.0,0.0,-386.29998779296875,3.0,375.5,3.0,-0.06199999898672104,1.0,380,0
42.000091552734375,0.0,0.0,0.0,-386.0,3.0,375.6000061035156,3.0,-0.029999999329447746,1.0,380,0
43.00009536743164,0.0,0.0,0.0,-386.20001220703125,3.0,375.6000061035156,3.0,-0.08900000154972076,1.0,380,0
44.000152587890625,0.0,0.0,0.0,-386.20001220703125,3.0,375.6000061035156,3.0,-0.10300000011920929,1.0,380,0
45.000152587890625,0.0,0.0,0.0,-386.20001220703125,3.0,375.6000061035156,3.0,-0.05700000002980232,1.0,380,0
46.000179290771484,0.0,0.0,0.0,-386.1000061035156,3.0,375.6000061035156,3.0,-0.07900000363588333,1.0,380,0
47.000247955322266,0.0,0.0,0.0,-385.79998779296875,3.0,375.6000061035156,3.0,-0.11900000274181366,1.0,380,0
48.00025177001953,0.0,0.0,0.0,-385.5,3.0,375.6000061035156,3.0,0.0020000000949949026,1.0,380,0
49.00025939941406,0.0,0.0,0.0,-385.79998779296875,3.0,375.6000061035156,3.0,0.04600000008940697,1.0,380,0
50.00031661987305,0.0,0.0,0.0,-385.70001220703125,3.0,375.6000061035156,3.0,0.01600000075995922,1.0,380,0
51.00035095214844,0.0,0.0,0.0,-385.20001220703125,3.0,375.6000061035156,3.0,0.08399999886751175,1.0,380,0
52.0003662109375,0.0,0.0,0.0,-385.3999938964844,3.0,375.6000061035156,3.0,0.009999999776482582,1.0,380,0
53.00040817260742,0.0,0.0,0.0,-385.29998779296875,3.0,375.5,3.0,0.041999999433755875,1.0,380,0
54.000423431396484,0.0,0.0,0.0,-385.70001220703125,3.0,375.6000061035156,3.0,0.17499999701976776,1.0,380,0
55.00047302246094,0.0,0.0,0.0,-385.6000061035156,3.0,375.6000061035156,3.0,0.10199999809265137,1.0,380,0
56.000465393066406,0.0,0.0,0.0,-385.3999938964844,3.0,375.6000061035156,3.0,0.20900000631809235,1.0,380,0
57.00048065185547,0.0,0.0,0.0,-385.20001220703125,3.0,375.6000061035156,3.0,0.19200000166893005,1.0,380,0
