time,x,y,z,B1,B1range,B2,B2range,B3,B3range,Bnom,Bnom_sdev
15.655316352844238,-123.60000000000001,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-447.20001220703125,3.0,450,0
15.825443267822266,-123.60000000000001,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.20001220703125,3.0,450,0
15.991415977478027,-123.60000000000001,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.20001220703125,3.0,450,0
16.158445358276367,-123.60000000000001,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.20001220703125,3.0,450,0
16.326492309570312,-123.60000000000001,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.20001220703125,3.0,450,0
27.655691146850586,-113.3,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.1000061035156,3.0,450,0
27.82982063293457,-113.3,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.1000061035156,3.0,450,0
27.995803833007812,-113.3,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.1000061035156,3.0,450,0
28.163867950439453,-113.3,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.1000061035156,3.0,450,0
28.3317928314209,-113.3,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.20001220703125,3.0,450,0
35.65489959716797,-103.0,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-447.1000061035156,3.0,450,0
35.833011627197266,-103.0,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-447.1000061035156,3.0,450,0
36.001953125,-103.0,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-447.1000061035156,3.0,450,0
36.16801071166992,-103.0,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-447.1000061035156,3.0,450,0
36.335365295410156,-103.0,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-447.1000061035156,3.0,450,0
40.6550407409668,-92.7,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.8999938964844,3.0,450,0
40.839141845703125,-92.7,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.8999938964844,3.0,450,0
41.007171630859375,-92.7,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.79998779296875,3.0,450,0
41.188133239746094,-92.7,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.79998779296875,3.0,450,0
41.376155853271484,-92.7,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.79998779296875,3.0,450,0
45.655174255371094,-82.4,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.70001220703125,3.0,450,0
45.82327651977539,-82.4,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.70001220703125,3.0,450,0
45.97929000854492,-82.4,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.70001220703125,3.0,450,0
46.16126251220703,-82.4,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.70001220703125,3.0,450,0
46.34926986694336,-82.4,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.70001220703125,3.0,450,0
50.65430450439453,-72.1,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.70001220703125,3.0,450,0
50.8194694519043,-72.1,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.70001220703125,3.0,450,0
50.9984245300293,-72.1,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.70001220703125,3.0,450,0
51.18843078613281,-72.1,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.70001220703125,3.0,450,0
51.356441497802734,-72.1,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.70001220703125,3.0,450,0
56.654483795166016,-61.800000000000004,0.0,159.20000000000002,,0.0,447.1000061035156,3.0,-446.3999938964844,3.0,450,0
56.828575134277344,-61.800000000000004,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.3999938964844,3.0,450,0
57.008575439453125,-61.800000000000004,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.3999938964844,3.0,450,0
57.19758224487305,-61.800000000000004,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.3999938964844,3.0,450,0
57.366607666015625,-61.800000000000004,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-446.3999938964844,3.0,450,0
116.65312957763672,-5.15,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.5,3.0,450,0
116.84321594238281,-5.15,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.5,3.0,450,0
117.01119995117188,-5.15,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.5,3.0,450,0
117.17822265625,-5.15,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.6000061035156,3.0,450,0
117.34425354003906,-5.15,0.0,159.20000000000002,,0.0,447.20001220703125,3.0,-447.6000061035156,3.0,450,0
