time,x,y,z,B1,B1range,B2,B2range,B3,B3range,Bnom,Bnom_sdev
6.508997917175293,-123.60000000000001,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.75999450683594,2.0,150,0
6.7231950759887695,-123.60000000000001,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.77999877929688,2.0,150,0
6.959216117858887,-123.60000000000001,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.80999755859375,2.0,150,0
7.194225788116455,-123.60000000000001,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.82000732421875,2.0,150,0
7.428127765655518,-123.60000000000001,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.82000732421875,2.0,150,0
17.508344650268555,-103.0,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.58999633789062,2.0,150,0
17.73146629333496,-103.0,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.58999633789062,2.0,150,0
17.96649169921875,-103.0,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.5800018310547,2.0,150,0
18.200519561767578,-103.0,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.5800018310547,2.0,150,0
18.436540603637695,-103.0,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.5800018310547,2.0,150,0
25.50861358642578,-92.7,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.5,2.0,150,0
25.735740661621094,-92.7,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.5,2.0,150,0
25.970714569091797,-92.7,0.0,105.0322,0.0,1.0,146.7100067138672,2.0,-146.5,2.0,150,0
26.20680809020996,-92.7,0.0,105.0322,0.0,1.0,146.7100067138672,2.0,-146.50999450683594,2.0,150,0
26.44074058532715,-92.7,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.5,2.0,150,0
33.507816314697266,-82.4,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.24000549316406,2.0,150,0
33.7779541015625,-82.4,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.24000549316406,2.0,150,0
34.012874603271484,-82.4,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.25,2.0,150,0
34.2469367980957,-82.4,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.25,2.0,150,0
34.48198318481445,-82.4,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.24000549316406,2.0,150,0
40.50801086425781,-72.1,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.11000061035156,2.0,150,0
40.75114059448242,-72.1,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.10000610351562,2.0,150,0
40.986148834228516,-72.1,0.0,105.0322,0.0,1.0,146.6999969482422,2.0,-146.10000610351562,2.0,150,0
