time,x,y,z,B1,B1range,B2,B2range,B3,B3range,Bnom,Bnom_sdev
0.001858999952673912,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.64999389648438,2.0,NaN,0
1.0019010305404663,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.64999389648438,2.0,NaN,0
2.002013921737671,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
3.0030839443206787,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
4.002041816711426,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
5.001059055328369,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
6.001026153564453,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
7.0010600090026855,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
8.001155853271484,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
9.0011568069458,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
10.00123405456543,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
11.001232147216797,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.63999938964844,2.0,NaN,0
12.00125789642334,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6300048828125,2.0,NaN,0
13.001304626464844,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6300048828125,2.0,NaN,0
14.001325607299805,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6300048828125,2.0,NaN,0
15.001334190368652,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
16.001327514648438,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
17.001422882080078,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
18.001373291015625,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
19.001352310180664,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
20.001428604125977,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
21.00148582458496,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
22.001489639282227,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
23.000593185424805,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
24.000545501708984,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
25.00057029724121,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
26.000627517700195,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
27.000720977783203,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
28.000652313232422,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
29.00069808959961,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
30.00074005126953,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.6199951171875,2.0,NaN,0
31.000694274902344,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.61000061035156,2.0,NaN,0
32.00075912475586,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.61000061035156,2.0,NaN,0
33.000816345214844,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.61000061035156,2.0,NaN,0
34.00080490112305,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.61000061035156,2.0,NaN,0
35.00087356567383,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.61000061035156,2.0,NaN,0
36.00092315673828,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.61000061035156,2.0,NaN,0
37.000972747802734,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.61000061035156,2.0,NaN,0
38.00094985961914,0.0,0.0,0.0,0.0,1.0,197.91000366210938,2.0,-177.60000610351562,2.0,NaN,0
