time,x,y,z,B1,B1range,B2,B2range,B3,B3range,Bnom,Bnom_sdev
0.00184599997010082,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
1.0019680261611938,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
2.0019729137420654,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
3.0020060539245605,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
4.001983165740967,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
5.002078056335449,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
6.00201416015625,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
7.00206184387207,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
8.002049446105957,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
9.0020751953125,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
10.002100944519043,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
11.00440788269043,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2799987792969,2.0,NaN,0
12.001132011413574,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
13.001211166381836,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
14.001243591308594,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
15.001319885253906,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
16.001245498657227,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
17.001365661621094,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
18.001352310180664,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
19.001354217529297,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
20.001358032226562,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2699890136719,2.0,NaN,0
21.001420974731445,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.260009765625,2.0,NaN,0
22.001441955566406,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.260009765625,2.0,NaN,0
23.00145721435547,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.260009765625,2.0,NaN,0
24.00147819519043,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
25.001535415649414,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
26.002166748046875,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
27.001670837402344,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
28.00169563293457,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
29.00162124633789,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.260009765625,2.0,NaN,0
30.00078010559082,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
31.000652313232422,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
32.00077438354492,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
33.000755310058594,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
34.000877380371094,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
35.0008544921875,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
36.00089645385742,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
37.000823974609375,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
38.000972747802734,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
39.00092315673828,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
40.00101852416992,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
41.00095748901367,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
42.000972747802734,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
43.0011100769043,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
44.00109100341797,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
45.0010871887207,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
46.001197814941406,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
47.00017166137695,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
48.000247955322266,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
49.000240325927734,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
50.00028991699219,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
51.00033187866211,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
52.00032424926758,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.25,2.0,NaN,0
53.00031661987305,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
54.00033950805664,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
55.00043869018555,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
56.000465393066406,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
57.000484466552734,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
58.0004768371582,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
59.00047302246094,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
60.00054931640625,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
61.00060272216797,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
62.000545501708984,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
63.00063705444336,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
63.99968719482422,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
64.9996337890625,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2200012207031,2.0,NaN,0
65.99972534179688,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
66.9997787475586,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
67.99974822998047,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
68.99978637695312,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
69.99984741210938,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
70.99980926513672,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
71.9997787475586,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
72.99988555908203,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
73.99996948242188,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
74.99988555908203,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
76.00003814697266,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
77.00009155273438,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
78.00005340576172,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
79.0000228881836,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
80.00004577636719,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.239990234375,2.0,NaN,0
81.00025177001953,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
81.99911499023438,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
82.9991683959961,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
83.99919891357422,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
84.999267578125,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
85.99921417236328,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2300109863281,2.0,NaN,0
86.99932861328125,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2200012207031,2.0,NaN,0
87.99937438964844,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2200012207031,2.0,NaN,0
88.99932861328125,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2200012207031,2.0,NaN,0
89.99932098388672,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2200012207031,2.0,NaN,0
90.99932861328125,0.0,0.0,0.0,0.0,1.0,297.8800048828125,2.0,-276.2200012207031,2.0,NaN,0
