time,multi,B1,Bnom,Bnom_sdev
0.18000000715255737,0.02199999988079071,0.5989999771118164,0.05015522241592407,0.0
5.179999828338623,2.815000057220459,-1.0529999732971191,-2.112372875213623,0.0
10.180000305175781,4.534999847412109,-2.063999891281128,-3.4441118240356445,0.0
15.180000305175781,6.234000205993652,-3.058000087738037,-4.759592056274414,0.0
20.18000030517578,7.914000034332275,-4.045000076293945,-6.060360431671143,0.0
25.18000030517578,9.685999870300293,-5.080999851226807,-7.432361602783203,0.0
30.18000030517578,11.300000190734863,-6.021999835968018,-8.682028770446777,0.0
35.18000030517578,12.894000053405762,-6.949999809265137,-9.916210174560547,0.0
40.18000030517578,15.02299976348877,-8.1899995803833,-11.564624786376953,0.0
45.18000030517578,16.55699920654297,-9.083000183105469,-12.752349853515625,0.0
50.18000030517578,18.308000564575195,-10.10200023651123,-14.10809326171875,0.0
55.18000030517578,20.003999710083008,-11.088000297546387,-15.421249389648438,0.0
60.18000030517578,21.615999221801758,-12.02299976348877,-16.669368743896484,0.0
65.18000030517578,23.408000946044922,-13.076000213623047,-18.056856155395508,0.0
70.18000030517578,25.1560001373291,-14.090999603271484,-19.410274505615234,0.0
75.18000030517578,26.70599937438965,-15.005000114440918,-20.610387802124023,0.0
80.18000030517578,28.50200080871582,-16.054000854492188,-22.000972747802734,0.0
85.18000030517578,30.118999481201172,-17.0049991607666,-23.252962112426758,0.0
90.18000030517578,31.827999114990234,-18.00200080871582,-24.576183319091797,0.0
95.18000030517578,33.558998107910156,-19.02199935913086,-25.916439056396484,0.0
100.18000030517578,35.275001525878906,-20.027999877929688,-27.245084762573242,0.0
105.18000030517578,37.316001892089844,-21.23200035095215,-28.825363159179688,0.0
110.18000030517578,38.89699935913086,-22.15999984741211,-30.04947853088379,0.0
115.18000030517578,40.62699890136719,-23.190000534057617,-31.388959884643555,0.0
120.18000030517578,42.21099853515625,-24.125,-32.61539840698242,0.0
125.18000030517578,43.992000579833984,-25.191999435424805,-33.99436950683594,0.0
130.17999267578125,45.57699966430664,-26.1299991607666,-35.221580505371094,0.0
135.17999267578125,47.277000427246094,-27.145999908447266,-36.537837982177734,0.0
140.17999267578125,48.92100143432617,-28.1200008392334,-37.810733795166016,0.0
145.17999267578125,50.612998962402344,-29.135000228881836,-39.120792388916016,0.0
150.17999267578125,52.27899932861328,-30.1299991607666,-40.41072082519531,0.0
155.17999267578125,53.939998626708984,-31.1200008392334,-41.69677734375,0.0
160.17999267578125,55.61399841308594,-32.13999938964844,-42.99290084838867,0.0
165.17999267578125,57.02299880981445,-32.970001220703125,-44.08384323120117,0.0
170.17999267578125,58.71799850463867,-33.9900016784668,-45.39622497558594,0.0
175.17999267578125,62.145999908447266,-35.75,-48.0504150390625,0.0
180.17999267578125,62.108001708984375,-36.029998779296875,-48.020992279052734,0.0
185.17999267578125,64.06099700927734,-37.209999084472656,-49.53313446044922,0.0
