pos,B1,B1_sdev,multi,multi_sdev,Bnom,Bnom_sdev
230.0,-38.599998474121094,0.0,50.21699905395508,0.0,-39.729681723466314,0.03861994513789213
225.0,-38.900001525878906,0.0,50.209999084472656,0.0,-39.729681723466314,0.03861994513789213
220.0,-39.0,0.0,50.202999114990234,0.0,-39.729681723466314,0.03861994513789213
215.0,-39.20000076293945,0.0,50.19599914550781,0.0,-39.729681723466314,0.03861994513789213
210.0,-39.29999923706055,0.0,50.185001373291016,0.0,-39.729681723466314,0.03861994513789213
205.0,-39.400001525878906,0.0,50.18000030517578,0.0,-39.729681723466314,0.03861994513789213
200.0,-39.400001525878906,0.0,50.17499923706055,0.0,-39.729681723466314,0.03861994513789213
195.0,-39.5,0.0,50.16899871826172,0.0,-39.729681723466314,0.03861994513789213
190.0,-39.5,0.0,50.16400146484375,0.0,-39.729681723466314,0.03861994513789213
187.0,-39.599998474121094,0.0,50.159000396728516,0.0,-39.729681723466314,0.03861994513789213
185.0,-39.61000061035156,0.03200000151991844,50.15399932861328,0.0,-39.729681723466314,0.03861994513789213
182.0,-39.650001525878906,0.05299999937415123,50.14899826049805,0.0,-39.729681723466314,0.03861994513789213
180.0,-39.70000076293945,0.0,50.14400100708008,0.0,-39.729681723466314,0.03861994513789213
177.0,-39.79999923706055,0.0,50.13999938964844,0.0,-39.729681723466314,0.03861994513789213
175.0,-39.88999938964844,0.03200000151991844,50.13600158691406,0.0,-39.729681723466314,0.03861994513789213
173.0,-39.93000030517578,0.04800000041723251,50.13199996948242,0.0,-39.729681723466314,0.03861994513789213
170.0,-40.189998626708984,0.03200000151991844,50.12699890136719,0.0,-39.729681723466314,0.03861994513789213
167.0,-40.29999923706055,0.04699999839067459,50.12300109863281,0.0,-39.729681723466314,0.03861994513789213
165.0,-40.5,0.0,50.1150016784668,0.0,-39.729681723466314,0.03861994513789213
163.0,-40.70000076293945,0.0,50.111000061035156,0.0010000000474974513,-39.729681723466314,0.03861994513789213
160.0,-41.0099983215332,0.03200000151991844,50.108001708984375,0.0,-39.729681723466314,0.03861994513789213
157.0,-41.29999923706055,0.0,50.104000091552734,0.0,-39.729681723466314,0.03861994513789213
155.0,-41.400001525878906,0.0,50.10100173950195,0.0,-39.729681723466314,0.03861994513789213
153.0,-41.599998474121094,0.0,50.09700012207031,0.0,-39.729681723466314,0.03861994513789213
151.0,-41.70000076293945,0.0,50.09400177001953,0.0,-39.729681723466314,0.03861994513789213
148.0,-41.79999923706055,0.0,50.090999603271484,0.0,-39.729681723466314,0.03861994513789213
146.0,-41.79999923706055,0.0,50.0880012512207,0.0,-39.729681723466314,0.03861994513789213
143.0,-41.70000076293945,0.0,50.084999084472656,0.0,-39.729681723466314,0.03861994513789213
141.0,-41.5,0.0,50.08300018310547,0.0,-39.729681723466314,0.03861994513789213
139.0,-41.20000076293945,0.0,50.08000183105469,0.0,-39.729681723466314,0.03861994513789213
137.0,-41.0,0.0,50.07699966430664,0.0,-39.729681723466314,0.03861994513789213
135.0,-40.79999923706055,0.0,50.07500076293945,0.0,-39.729681723466314,0.03861994513789213
133.0,-40.599998474121094,0.0,50.071998596191406,0.0,-39.729681723466314,0.03861994513789213
130.0,-40.29999923706055,0.0,50.06999969482422,0.0,-39.729681723466314,0.03861994513789213
127.0,-40.0,0.0,50.073001861572266,0.0,-39.729681723466314,0.03861994513789213
125.0,-39.900001525878906,0.0,50.07400131225586,0.0,-39.729681723466314,0.03861994513789213
122.0,-39.79999923706055,0.0,50.07400131225586,0.0,-39.729681723466314,0.03861994513789213
120.0,-39.72999954223633,0.04800000041723251,50.07400131225586,0.0,-39.729681723466314,0.03861994513789213
117.0,-39.689998626708984,0.03200000151991844,50.071998596191406,0.0,-39.729681723466314,0.03861994513789213
115.0,-39.599998474121094,0.0,50.07099914550781,0.0,-39.729681723466314,0.03861994513789213
112.0,-39.599998474121094,0.0,50.069000244140625,0.0,-39.729681723466314,0.03861994513789213
110.0,-39.5099983215332,0.03200000151991844,50.06700134277344,0.0,-39.729681723466314,0.03861994513789213
107.0,-39.5,0.0,50.066001892089844,0.0,-39.729681723466314,0.03861994513789213
105.0,-39.599998474121094,0.0,50.0629997253418,0.0,-39.729681723466314,0.03861994513789213
102.0,-39.5,0.0,50.06100082397461,0.0,-39.729681723466314,0.03861994513789213
100.0,-39.5,0.0,50.058998107910156,0.0,-39.729681723466314,0.03861994513789213
95.0,-39.5,0.0,50.05699920654297,0.0,-39.729681723466314,0.03861994513789213
90.0,-39.5,0.0,50.05500030517578,0.0,-39.729681723466314,0.03861994513789213
85.0,-39.45000076293945,0.05299999937415123,50.05400085449219,0.0,-39.729681723466314,0.03861994513789213
80.0,-39.47999954223633,0.041999999433755875,50.053001403808594,0.0,-39.729681723466314,0.03861994513789213
75.0,-39.400001525878906,0.0,50.05099868774414,0.0,-39.729681723466314,0.03861994513789213
70.0,-39.29999923706055,0.0,50.04899978637695,0.0,-39.729681723466314,0.03861994513789213
65.0,-39.29999923706055,0.0,50.047000885009766,0.0,-39.729681723466314,0.03861994513789213
60.0,-39.099998474121094,0.0,50.04600143432617,0.0,-39.729681723466314,0.03861994513789213
55.0,-38.91999816894531,0.041999999433755875,50.04399871826172,0.0,-39.729681723466314,0.03861994513789213
50.0,-38.79999923706055,0.0,50.04199981689453,0.0,-39.729681723466314,0.03861994513789213
45.0,-38.5,0.0,50.04100036621094,0.0,-39.729681723466314,0.03861994513789213
