pos,B1,B1_sdev,multi,multi_sdev,Bnom,Bnom_sdev
40.0,-39.209999084472656,0.03200000151991844,50.5260009765625,0.0,-40.05240932647072,0.013031039745037276
45.0,-39.5,0.0,50.5260009765625,0.0,-40.05240932647072,0.013031039745037276
50.0,-39.79999923706055,0.0,50.525001525878906,0.0,-40.05240932647072,0.013031039745037276
55.0,-40.189998626708984,0.03200000151991844,50.52399826049805,0.0,-40.05240932647072,0.013031039745037276
60.0,-40.70000076293945,0.0,50.52299880981445,0.0,-40.05240932647072,0.013031039745037276
62.0,-41.0,0.0,50.52199935913086,0.0,-40.05240932647072,0.013031039745037276
65.0,-41.5,0.0,50.52000045776367,0.0,-40.05240932647072,0.013031039745037276
67.0,-41.81999969482422,0.041999999433755875,50.51900100708008,0.0,-40.05240932647072,0.013031039745037276
70.0,-42.29999923706055,0.0,50.518001556396484,0.0,-40.05240932647072,0.013031039745037276
72.0,-42.5,0.0,50.516998291015625,0.0,-40.05240932647072,0.013031039745037276
75.0,-42.5,0.0,50.51499938964844,0.0,-40.05240932647072,0.013031039745037276
77.0,-42.20000076293945,0.0,50.513999938964844,0.0,-40.05240932647072,0.013031039745037276
80.0,-41.70000076293945,0.0,50.512001037597656,0.0,-40.05240932647072,0.013031039745037276
82.0,-41.099998474121094,0.0,50.51100158691406,0.0,-40.05240932647072,0.013031039745037276
85.0,-40.599998474121094,0.0,50.50899887084961,0.0,-40.05240932647072,0.013031039745037276
87.0,-40.20000076293945,0.0,50.507999420166016,0.0,-40.05240932647072,0.013031039745037276
90.0,-39.70000076293945,0.0,50.50600051879883,0.0,-40.05240932647072,0.013031039745037276
92.0,-39.29999923706055,0.0,50.50400161743164,0.0,-40.05240932647072,0.013031039745037276
95.0,-39.0,0.0,50.50299835205078,0.0,-40.05240932647072,0.013031039745037276
97.0,-38.29999923706055,0.0,50.500999450683594,0.0,-40.05240932647072,0.013031039745037276
100.0,-37.900001525878906,0.0,50.499000549316406,0.0,-40.05240932647072,0.013031039745037276
102.0,-37.880001068115234,0.041999999433755875,50.49599838256836,0.0,-40.05240932647072,0.013031039745037276
105.0,-37.79999923706055,0.0,50.49300003051758,0.0,-40.05240932647072,0.013031039745037276
107.0,-37.70000076293945,0.0,50.48899841308594,0.0,-40.05240932647072,0.013031039745037276
110.0,-37.70000076293945,0.0,50.48500061035156,0.0,-40.05240932647072,0.013031039745037276
112.0,-37.70000076293945,0.0,50.483001708984375,0.0,-40.05240932647072,0.013031039745037276
115.0,-37.70000076293945,0.0,50.47999954223633,0.0,-40.05240932647072,0.013031039745037276
117.0,-37.70000076293945,0.0,50.47800064086914,0.0,-40.05240932647072,0.013031039745037276
120.0,-37.70000076293945,0.0,50.474998474121094,0.0,-40.05240932647072,0.013031039745037276
122.0,-37.70000076293945,0.0,50.472999572753906,0.0,-40.05240932647072,0.013031039745037276
125.0,-37.79999923706055,0.0,50.47100067138672,0.0,-40.05240932647072,0.013031039745037276
127.0,-37.900001525878906,0.0,50.48699951171875,0.0010000000474974513,-40.05240932647072,0.013031039745037276
130.0,-37.79999923706055,0.0,50.5,0.0010000000474974513,-40.05240932647072,0.013031039745037276
132.0,-37.79999923706055,0.0,50.51100158691406,0.0010000000474974513,-40.05240932647072,0.013031039745037276
135.0,-37.900001525878906,0.0,50.518001556396484,0.0,-40.05240932647072,0.013031039745037276
137.0,-37.900001525878906,0.0,50.52399826049805,0.0,-40.05240932647072,0.013031039745037276
140.0,-37.959999084472656,0.052000001072883606,50.52899932861328,0.0,-40.05240932647072,0.013031039745037276
142.0,-38.0,0.0,50.53099822998047,0.0,-40.05240932647072,0.013031039745037276
145.0,-38.0,0.0,50.53200149536133,0.0,-40.05240932647072,0.013031039745037276
147.0,-38.029998779296875,0.04800000041723251,50.53099822998047,0.0,-40.05240932647072,0.013031039745037276
150.0,-38.099998474121094,0.0,50.529998779296875,0.0,-40.05240932647072,0.013031039745037276
