pos,B1,B1_sdev,multi,multi_sdev,Bnom,Bnom_sdev
-50.0,-36.68299865722656,0.004999999888241291,51.8120002746582,0.0,-40.049137115478516,0.0
-45.0,-37.31999969482422,0.0,51.81100082397461,0.0,-40.048362731933594,0.0
-40.0,-37.970001220703125,0.0,51.808998107910156,0.0,-40.04681396484375,0.0
-35.0,-38.444000244140625,0.004999999888241291,51.80699920654297,0.0,-40.045265197753906,0.0
-30.0,-38.882999420166016,0.004999999888241291,51.80400085449219,0.0,-40.042945861816406,0.0
-25.0,-39.30500030517578,0.004999999888241291,51.801998138427734,0.0,-40.0413932800293,0.0
-20.0,-39.67900085449219,0.003000000026077032,51.79999923706055,0.0,-40.03984451293945,0.0
-15.0,-39.986000061035156,0.004999999888241291,51.797000885009766,0.0,-40.03752517700195,0.0
-10.0,-40.310001373291016,0.0,51.79399871826172,0.0,-40.03519821166992,0.0
-5.0,-40.6349983215332,0.00800000037997961,51.79100036621094,0.0,-40.03287887573242,0.0
0.0,-41.04100036621094,0.003000000026077032,51.790000915527344,0.0,-40.0321044921875,0.0
5.0,-41.60599899291992,0.004999999888241291,51.790000915527344,0.0,-40.0321044921875,0.0
10.0,-42.22999954223633,0.0,51.790000915527344,0.0,-40.0321044921875,0.0
15.0,-43.10100173950195,0.003000000026077032,51.790000915527344,0.0,-40.0321044921875,0.0
20.0,-43.95500183105469,0.004999999888241291,51.78799819946289,0.0,-40.03055191040039,0.0
25.0,-44.64500045776367,0.004999999888241291,51.78900146484375,0.0,-40.03133010864258,0.0
30.0,-45.29999923706055,0.0,51.7869987487793,0.0,-40.029781341552734,0.0
35.0,-45.87099838256836,0.006000000052154064,51.7859992980957,0.0,-40.02900695800781,0.0
40.0,-46.13800048828125,0.004000000189989805,51.7859992980957,0.0,-40.02900695800781,0.0
45.0,-46.55799865722656,0.014999999664723873,51.78499984741211,0.0,-40.02823257446289,0.0
50.0,-46.709999084472656,0.02199999988079071,51.78300094604492,0.0,-40.02668380737305,0.0
55.0,-46.97600173950195,0.004999999888241291,51.78200149536133,0.0,-40.025909423828125,0.0
60.0,-47.06100082397461,0.008999999612569809,51.78300094604492,0.0,-40.02668380737305,0.0
62.0,-47.02000045776367,0.0,51.78099822998047,0.0,-40.0251350402832,0.0
64.0,-47.00600051879883,0.004999999888241291,51.779998779296875,0.0,-40.02436065673828,0.0
66.0,-46.99599838256836,0.004999999888241291,51.779998779296875,0.0,-40.02436065673828,0.0
68.0,-46.98899841308594,0.003000000026077032,51.77899932861328,0.0,-40.02358627319336,0.0
70.0,-46.95000076293945,0.0,51.77799987792969,0.0,-40.02281188964844,0.0
72.0,-46.944000244140625,0.004999999888241291,51.777000427246094,0.0,-40.022037506103516,0.0
74.0,-46.933998107910156,0.004999999888241291,51.7760009765625,0.0,-40.021263122558594,0.0
76.0,-46.880001068115234,0.0,51.775001525878906,0.0,-40.02049255371094,0.0
78.0,-46.816001892089844,0.004999999888241291,51.77399826049805,0.0,-40.01971435546875,0.0
80.0,-46.792999267578125,0.004999999888241291,51.77299880981445,0.0,-40.01893997192383,0.0
85.0,-46.70000076293945,0.0,51.77299880981445,0.0,-40.01893997192383,0.0
90.0,-46.525001525878906,0.004999999888241291,51.77199935913086,0.0,-40.018165588378906,0.0
95.0,-46.29100036621094,0.003000000026077032,51.77199935913086,0.0,-40.018165588378906,0.0
100.0,-45.8849983215332,0.004999999888241291,51.770999908447266,0.0,-40.017391204833984,0.0
105.0,-45.37099838256836,0.003000000026077032,51.77000045776367,0.0,-40.01661682128906,0.0
110.0,-44.75699996948242,0.004999999888241291,51.76900100708008,0.0,-40.015846252441406,0.0
115.0,-43.869998931884766,0.0,51.766998291015625,0.0,-40.0142936706543,0.0
120.0,-42.89899826049805,0.003000000026077032,51.766998291015625,0.0,-40.0142936706543,0.0
125.0,-42.060001373291016,0.0,51.766998291015625,0.0,-40.0142936706543,0.0
130.0,-41.40800094604492,0.004000000189989805,51.766998291015625,0.0,-40.0142936706543,0.0
135.0,-40.88800048828125,0.004000000189989805,51.766998291015625,0.0,-40.0142936706543,0.0
140.0,-40.520999908447266,0.003000000026077032,51.76599884033203,0.0,-40.013519287109375,0.0
145.0,-40.18600082397461,0.004999999888241291,51.76499938964844,0.0,-40.01274490356445,0.0
150.0,-39.849998474121094,0.0,51.76499938964844,0.0,-40.01274490356445,0.0
155.0,-39.459999084472656,0.0,51.76499938964844,0.0,-40.01274490356445,0.0
160.0,-39.12200164794922,0.004000000189989805,51.76499938964844,0.0,-40.01274490356445,0.0
165.0,-38.67399978637695,0.004999999888241291,51.763999938964844,0.0010000000474974513,-40.0119743347168,0.0
170.0,-38.138999938964844,0.006000000052154064,51.763999938964844,0.0,-40.0119743347168,0.0
