time,multi,B1,Bnom,Bnom_sdev
0.3490000069141388,1957.074951171875,0.014000000432133675,17.455799477412874,0.0004103905257881735
1.3489999771118164,1957.1590576171875,0.013000000268220901,17.455799477412874,0.0004103905257881735
2.3489999771118164,1957.14599609375,0.014000000432133675,17.455799477412874,0.0004103905257881735
3.3489999771118164,1957.1669921875,0.014000000432133675,17.455799477412874,0.0004103905257881735
4.348999977111816,1957.1309814453125,0.014999999664723873,17.455799477412874,0.0004103905257881735
5.348999977111816,1957.0899658203125,0.014000000432133675,17.455799477412874,0.0004103905257881735
6.348999977111816,1957.1610107421875,0.014000000432133675,17.455799477412874,0.0004103905257881735
7.348999977111816,1957.135986328125,0.014000000432133675,17.455799477412874,0.0004103905257881735
8.348999977111816,1957.1829833984375,0.014000000432133675,17.455799477412874,0.0004103905257881735
9.348999977111816,1957.1949462890625,0.01600000075995922,17.455799477412874,0.0004103905257881735
10.348999977111816,1957.0999755859375,0.012000000104308128,17.455799477412874,0.0004103905257881735
11.348999977111816,1957.16796875,0.014000000432133675,17.455799477412874,0.0004103905257881735
12.348999977111816,1957.1490478515625,0.014000000432133675,17.455799477412874,0.0004103905257881735
13.348999977111816,1957.0679931640625,0.012000000104308128,17.455799477412874,0.0004103905257881735
14.348999977111816,1957.1090087890625,0.014999999664723873,17.455799477412874,0.0004103905257881735
15.348999977111816,1957.1319580078125,0.014000000432133675,17.455799477412874,0.0004103905257881735
16.349000930786133,1957.135986328125,0.014999999664723873,17.455799477412874,0.0004103905257881735
17.349000930786133,1957.1610107421875,0.014000000432133675,17.455799477412874,0.0004103905257881735
18.349000930786133,1957.157958984375,0.014999999664723873,17.455799477412874,0.0004103905257881735
19.349000930786133,1957.114990234375,0.014000000432133675,17.455799477412874,0.0004103905257881735
20.349000930786133,1957.052978515625,0.014999999664723873,17.455799477412874,0.0004103905257881735
21.349000930786133,1957.115966796875,0.014999999664723873,17.455799477412874,0.0004103905257881735
22.349000930786133,1957.1800537109375,0.014999999664723873,17.455799477412874,0.0004103905257881735
23.349000930786133,1957.1490478515625,0.014000000432133675,17.455799477412874,0.0004103905257881735
24.349000930786133,1957.197021484375,0.014000000432133675,17.455799477412874,0.0004103905257881735
25.349000930786133,1957.112060546875,0.013000000268220901,17.455799477412874,0.0004103905257881735
26.349000930786133,1957.14501953125,0.013000000268220901,17.455799477412874,0.0004103905257881735
27.349000930786133,1957.0789794921875,0.014000000432133675,17.455799477412874,0.0004103905257881735
28.349000930786133,1957.1419677734375,0.014000000432133675,17.455799477412874,0.0004103905257881735
29.349000930786133,1957.1280517578125,0.014000000432133675,17.455799477412874,0.0004103905257881735
30.349000930786133,1957.0760498046875,0.014999999664723873,17.455799477412874,0.0004103905257881735
31.349000930786133,1957.1099853515625,0.014999999664723873,17.455799477412874,0.0004103905257881735
32.3489990234375,1957.093017578125,0.014999999664723873,17.455799477412874,0.0004103905257881735
33.3489990234375,1957.1619873046875,0.01600000075995922,17.455799477412874,0.0004103905257881735
34.3489990234375,1957.114013671875,0.01600000075995922,17.455799477412874,0.0004103905257881735
35.3489990234375,1957.0830078125,0.014000000432133675,17.455799477412874,0.0004103905257881735
36.3489990234375,1957.114013671875,0.013000000268220901,17.455799477412874,0.0004103905257881735
37.3489990234375,1957.1290283203125,0.014000000432133675,17.455799477412874,0.0004103905257881735
38.3489990234375,1957.1639404296875,0.014000000432133675,17.455799477412874,0.0004103905257881735
39.3489990234375,1957.112060546875,0.014999999664723873,17.455799477412874,0.0004103905257881735
40.3489990234375,1957.113037109375,0.014999999664723873,17.455799477412874,0.0004103905257881735
41.3489990234375,1957.052978515625,0.013000000268220901,17.455799477412874,0.0004103905257881735
42.3489990234375,1957.135986328125,0.014999999664723873,17.455799477412874,0.0004103905257881735
43.3489990234375,1957.136962890625,0.013000000268220901,17.455799477412874,0.0004103905257881735
44.3489990234375,1957.0970458984375,0.014999999664723873,17.455799477412874,0.0004103905257881735
45.3489990234375,1957.175048828125,0.014999999664723873,17.455799477412874,0.0004103905257881735
46.3489990234375,1957.1590576171875,0.014999999664723873,17.455799477412874,0.0004103905257881735
47.3489990234375,1957.1429443359375,0.014999999664723873,17.455799477412874,0.0004103905257881735
48.3489990234375,1957.0980224609375,0.013000000268220901,17.455799477412874,0.0004103905257881735
49.3489990234375,1957.0870361328125,0.014999999664723873,17.455799477412874,0.0004103905257881735
50.3489990234375,1957.0880126953125,0.014000000432133675,17.455799477412874,0.0004103905257881735
51.3489990234375,1957.14794921875,0.014999999664723873,17.455799477412874,0.0004103905257881735
52.3489990234375,1957.1070556640625,0.017000000923871994,17.455799477412874,0.0004103905257881735
53.3489990234375,1957.1099853515625,0.014000000432133675,17.455799477412874,0.0004103905257881735
54.3489990234375,1957.113037109375,0.013000000268220901,17.455799477412874,0.0004103905257881735
55.3489990234375,1957.1070556640625,0.014000000432133675,17.455799477412874,0.0004103905257881735
56.3489990234375,1957.06298828125,0.014000000432133675,17.455799477412874,0.0004103905257881735
57.3489990234375,1957.0899658203125,0.014999999664723873,17.455799477412874,0.0004103905257881735
58.3489990234375,1957.1650390625,0.014999999664723873,17.455799477412874,0.0004103905257881735
59.3489990234375,1957.095947265625,0.014000000432133675,17.455799477412874,0.0004103905257881735
60.3489990234375,1957.06494140625,0.014000000432133675,17.455799477412874,0.0004103905257881735
61.3489990234375,1957.126953125,0.014000000432133675,17.455799477412874,0.0004103905257881735
62.3489990234375,1957.136962890625,0.014000000432133675,17.455799477412874,0.0004103905257881735
63.3489990234375,1957.135986328125,0.014999999664723873,17.455799477412874,0.0004103905257881735
64.3489990234375,1957.16796875,0.014999999664723873,17.455799477412874,0.0004103905257881735
65.3489990234375,1957.1309814453125,0.014999999664723873,17.455799477412874,0.0004103905257881735
66.3489990234375,1957.0889892578125,0.01600000075995922,17.455799477412874,0.0004103905257881735
67.3489990234375,1957.10400390625,0.013000000268220901,17.455799477412874,0.0004103905257881735
68.3489990234375,1957.1590576171875,0.014999999664723873,17.455799477412874,0.0004103905257881735
69.3489990234375,1957.1080322265625,0.014999999664723873,17.455799477412874,0.0004103905257881735
70.3489990234375,1957.116943359375,0.014000000432133675,17.455799477412874,0.0004103905257881735
71.3489990234375,1957.0860595703125,0.014000000432133675,17.455799477412874,0.0004103905257881735
72.3489990234375,1957.14501953125,0.014999999664723873,17.455799477412874,0.0004103905257881735
73.3489990234375,1957.1080322265625,0.013000000268220901,17.455799477412874,0.0004103905257881735
74.3489990234375,1957.0489501953125,0.014999999664723873,17.455799477412874,0.0004103905257881735
75.3489990234375,1957.1190185546875,0.013000000268220901,17.455799477412874,0.0004103905257881735
76.3489990234375,1957.0660400390625,0.014999999664723873,17.455799477412874,0.0004103905257881735
77.3489990234375,1957.1390380859375,0.014999999664723873,17.455799477412874,0.0004103905257881735
78.3489990234375,1957.041015625,0.014000000432133675,17.455799477412874,0.0004103905257881735
79.3489990234375,1957.10205078125,0.013000000268220901,17.455799477412874,0.0004103905257881735
80.3489990234375,1957.1739501953125,0.014000000432133675,17.455799477412874,0.0004103905257881735
81.3489990234375,1957.0770263671875,0.013000000268220901,17.455799477412874,0.0004103905257881735
82.3489990234375,1957.136962890625,0.014000000432133675,17.455799477412874,0.0004103905257881735
83.3489990234375,1957.0880126953125,0.014000000432133675,17.455799477412874,0.0004103905257881735
84.3489990234375,1957.1259765625,0.014999999664723873,17.455799477412874,0.0004103905257881735
85.3489990234375,1957.125,0.012000000104308128,17.455799477412874,0.0004103905257881735
