pos,B1,B1_sdev,multi,multi_sdev,Bnom,Bnom_sdev
-50.0,-37.47999954223633,0.0,51.63800048828125,0.0,-39.9144172668457,0.0
-45.0,-37.9900016784668,0.0,51.6510009765625,0.0,-39.92448043823242,0.0
-40.0,-38.43299865722656,0.004999999888241291,51.65700149536133,0.0,-39.92912673950195,0.0
-35.0,-38.79800033569336,0.004000000189989805,51.6619987487793,0.0,-39.9329948425293,0.0
-30.0,-39.150001525878906,0.0,51.66600036621094,0.0,-39.93609619140625,0.0
-25.0,-39.3650016784668,0.004999999888241291,51.66699981689453,0.0,-39.93687057495117,0.0
-20.0,-39.4900016784668,0.0,51.66899871826172,0.0,-39.93841552734375,0.0
-15.0,-39.486000061035156,0.004999999888241291,51.67100143432617,0.0,-39.93996810913086,0.0
-10.0,-39.16899871826172,0.003000000026077032,51.672000885009766,0.0,-39.94074249267578,0.0
-5.0,-38.45500183105469,0.007000000216066837,51.67399978637695,0.0,-39.94228744506836,0.0
0.0,-35.505001068115234,0.004999999888241291,51.67599868774414,0.0,-39.9438362121582,0.0
5.0,-27.84000015258789,0.0,51.678001403808594,0.0,-39.94538497924805,0.0
10.0,-11.767999649047852,0.004000000189989805,51.67900085449219,0.0,-39.94615936279297,0.0
15.0,-2.2679998874664307,0.003000000026077032,51.68000030517578,0.0,-39.94693374633789,0.0
20.0,-0.6930000185966492,0.003000000026077032,51.68299865722656,0.0,-39.949256896972656,0.0
25.0,-0.19699999690055847,0.008999999612569809,51.683998107910156,0.0,-39.95003128051758,0.0
30.0,-0.07900000363588333,0.0010000000474974513,51.6870002746582,0.0,-39.952354431152344,0.0
35.0,-0.03700000047683716,0.008999999612569809,51.68899917602539,0.0,-39.95390319824219,0.0
40.0,-0.0430000014603138,0.003000000026077032,51.691001892089844,0.0,-39.95545196533203,0.0
45.0,-0.07900000363588333,0.003000000026077032,51.69200134277344,0.0,-39.95622634887695,0.0
50.0,-0.061000000685453415,0.0,51.69499969482422,0.0,-39.95854949951172,0.0
55.0,-0.07400000095367432,0.0,51.696998596191406,0.0,-39.9600944519043,0.0
60.0,-0.09000000357627869,0.0,51.698001861572266,0.0,-39.960872650146484,0.0
62.0,-0.07400000095367432,0.0010000000474974513,51.70000076293945,0.0,-39.96242141723633,0.0
64.0,-0.07599999755620956,0.0,51.70100021362305,0.0,-39.96319580078125,0.0
66.0,-0.07400000095367432,0.0010000000474974513,51.70100021362305,0.0,-39.96319580078125,0.0
68.0,-0.05999999865889549,0.0010000000474974513,51.70399856567383,0.0,-39.96551513671875,0.0
70.0,-0.057999998331069946,0.0010000000474974513,51.70399856567383,0.0,-39.96551513671875,0.0
72.0,-0.06199999898672104,0.0010000000474974513,51.702999114990234,0.0,-39.96474075317383,0.0
74.0,-0.06300000101327896,0.0010000000474974513,51.702999114990234,0.0,-39.96474075317383,0.0
76.0,-0.054999999701976776,0.0010000000474974513,51.70399856567383,0.0,-39.96551513671875,0.0
78.0,-0.05400000140070915,0.0,51.70500183105469,0.0,-39.96629333496094,0.0
80.0,-0.04699999839067459,0.0010000000474974513,51.70500183105469,0.0,-39.96629333496094,0.0
85.0,-0.0430000014603138,0.0,51.70600128173828,0.0,-39.96706771850586,0.0
90.0,-0.035999998450279236,0.0010000000474974513,51.70600128173828,0.0,-39.96706771850586,0.0
95.0,-0.03400000184774399,0.0,51.709999084472656,0.0,-39.97016143798828,0.0
100.0,-0.04399999976158142,0.0010000000474974513,51.750999450683594,0.0,-40.00190734863281,0.0
105.0,-0.08299999684095383,0.0010000000474974513,51.75,0.0,-40.00113296508789,0.0
110.0,-0.20000000298023224,0.0010000000474974513,51.75,0.0,-40.00113296508789,0.0
115.0,-0.5870000123977661,0.0010000000474974513,51.75,0.0,-40.00113296508789,0.0
120.0,-2.11899995803833,0.003000000026077032,51.749000549316406,0.0,-40.00035858154297,0.0
125.0,-7.848999977111816,0.01600000075995922,51.74800109863281,0.0,-39.99958419799805,0.0
130.0,-23.49799919128418,0.004000000189989805,51.74700164794922,0.0,-39.998809814453125,0.0
135.0,-34.11000061035156,0.0,51.74599838256836,0.0,-39.9980354309082,0.0
140.0,-37.66999816894531,0.0,51.74599838256836,0.0,-39.9980354309082,0.0
145.0,-38.79999923706055,0.0,51.74399948120117,0.0,-39.99648666381836,0.0
150.0,-39.29999923706055,0.0,51.74399948120117,0.0,-39.99648666381836,0.0
155.0,-39.375,0.004999999888241291,51.74300003051758,0.0,-39.99571228027344,0.0
160.0,-39.2599983215332,0.0,51.742000579833984,0.0,-39.994937896728516,0.0
165.0,-39.03499984741211,0.004999999888241291,51.742000579833984,0.0010000000474974513,-39.994937896728516,0.0
