pos,B1,B1_sdev,multi,multi_sdev,Bnom,Bnom_sdev
70.0,-38.81999969482422,0.0,50.479000091552734,0.0,-39.01704025268555,0.0
75.0,-38.72999954223633,0.0,50.47800064086914,0.0,-39.016265869140625,0.0
80.0,-38.78799819946289,0.004000000189989805,50.47700119018555,0.0,-39.0154914855957,0.0
85.0,-38.810001373291016,0.0,50.47700119018555,0.0,-39.0154914855957,0.0
90.0,-38.81999969482422,0.0,50.47700119018555,0.0,-39.0154914855957,0.0
95.0,-38.83000183105469,0.0,50.47700119018555,0.0,-39.0154914855957,0.0
100.0,-38.81999969482422,0.0,50.47700119018555,0.0,-39.0154914855957,0.0
105.0,-38.80799865722656,0.004000000189989805,50.47700119018555,0.0,-39.0154914855957,0.0
110.0,-38.78499984741211,0.004999999888241291,50.47600173950195,0.0,-39.01471710205078,0.0
115.0,-38.75400161743164,0.004999999888241291,50.47600173950195,0.0,-39.01471710205078,0.0
120.0,-38.71900177001953,0.003000000026077032,50.47600173950195,0.0,-39.01471710205078,0.0
122.0,-38.70000076293945,0.0,50.474998474121094,0.0,-39.01394271850586,0.0
125.0,-38.66999816894531,0.0,50.472999572753906,0.0,-39.012393951416016,0.0
128.0,-38.630001068115234,0.0,50.47200012207031,0.0,-39.011619567871094,0.0
130.0,-38.61000061035156,0.0,50.47200012207031,0.0,-39.011619567871094,0.0
132.0,-38.58000183105469,0.0,50.47100067138672,0.0,-39.01084518432617,0.0
135.0,-38.54999923706055,0.0,50.47200012207031,0.0,-39.011619567871094,0.0
138.0,-38.540000915527344,0.0,50.47200012207031,0.0,-39.011619567871094,0.0
140.0,-38.540000915527344,0.0,50.47200012207031,0.0,-39.011619567871094,0.0
142.0,-38.54999923706055,0.0,50.47200012207031,0.0,-39.011619567871094,0.0
145.0,-38.5989990234375,0.003000000026077032,50.47200012207031,0.0,-39.011619567871094,0.0
148.0,-38.650001525878906,0.0,50.47200012207031,0.0,-39.011619567871094,0.0
150.0,-38.71200180053711,0.004000000189989805,50.47100067138672,0.0,-39.01084518432617,0.0
155.0,-38.86000061035156,0.0,50.47100067138672,0.0,-39.01084518432617,0.0
160.0,-38.97999954223633,0.0,50.470001220703125,0.0,-39.01007080078125,0.0
165.0,-39.051998138427734,0.004000000189989805,50.470001220703125,0.0,-39.01007080078125,0.0
170.0,-39.07099914550781,0.003000000026077032,50.470001220703125,0.0,-39.01007080078125,0.0
175.0,-39.06999969482422,0.0,50.470001220703125,0.0,-39.01007080078125,0.0
180.0,-39.04800033569336,0.004000000189989805,50.46900177001953,0.0,-39.00929641723633,0.0
185.0,-39.02000045776367,0.0,50.46900177001953,0.0,-39.00929641723633,0.0
190.0,-38.983001708984375,0.004999999888241291,50.46900177001953,0.0,-39.00929641723633,0.0
195.0,-38.94499969482422,0.004999999888241291,50.46900177001953,0.0,-39.00929641723633,0.0
200.0,-38.900001525878906,0.0,50.46699905395508,0.0,-39.007747650146484,0.0
205.0,-38.840999603271484,0.003000000026077032,50.46699905395508,0.0,-39.007747650146484,0.0
210.0,-38.77000045776367,0.0,50.465999603271484,0.0,-39.00697326660156,0.0
