pos,B1,B1_sdev,multi,multi_sdev,Bnom,Bnom_sdev
70.0,-38.58000183105469,0.0,50.48899841308594,0.0010000000474974513,-39.0247802734375,0.0
75.0,-38.61199951171875,0.004000000189989805,50.49399948120117,0.0,-39.02865219116211,0.0
80.0,-38.63999938964844,0.0,50.49700164794922,0.0,-39.03097915649414,0.0
85.0,-38.654998779296875,0.004999999888241291,50.5,0.0,-39.03329849243164,0.0
90.0,-38.630001068115234,0.0,50.50299835205078,0.0,-39.035621643066406,0.0
95.0,-38.59299850463867,0.004999999888241291,50.50400161743164,0.0,-39.03639602661133,0.0
100.0,-38.540000915527344,0.0,50.50600051879883,0.0,-39.03794479370117,0.0
105.0,-38.47999954223633,0.0,50.50699996948242,0.0,-39.038719177246094,0.0
110.0,-38.41999816894531,0.0,50.507999420166016,0.0,-39.039493560791016,0.0
115.0,-38.36000061035156,0.0,50.50899887084961,0.0,-39.04026794433594,0.0
120.0,-38.31999969482422,0.0,50.51100158691406,0.0,-39.04181671142578,0.0
122.0,-38.31999969482422,0.0,50.51100158691406,0.0,-39.04181671142578,0.0
125.0,-38.33000183105469,0.0,50.512001037597656,0.0,-39.0425910949707,0.0
128.0,-38.36899948120117,0.003000000026077032,50.51300048828125,0.0,-39.043365478515625,0.0
130.0,-38.40999984741211,0.0,50.51300048828125,0.0,-39.043365478515625,0.0
132.0,-38.45000076293945,0.0,50.51300048828125,0.0,-39.043365478515625,0.0
135.0,-38.566001892089844,0.004999999888241291,50.513999938964844,0.0,-39.04413986206055,0.0
138.0,-38.696998596191406,0.004999999888241291,50.513999938964844,0.0,-39.04413986206055,0.0
140.0,-38.810001373291016,0.0,50.51499938964844,0.0,-39.04491424560547,0.0
142.0,-38.91999816894531,0.0,50.51499938964844,0.0,-39.04491424560547,0.0
145.0,-39.09000015258789,0.0,50.513999938964844,0.0,-39.04413986206055,0.0
148.0,-39.279998779296875,0.0,50.513999938964844,0.0,-39.04413986206055,0.0
150.0,-39.39899826049805,0.003000000026077032,50.513999938964844,0.0,-39.04413986206055,0.0
155.0,-39.619998931884766,0.0,50.513999938964844,0.0,-39.04413986206055,0.0
160.0,-39.74100112915039,0.003000000026077032,50.513999938964844,0.0,-39.04413986206055,0.0
165.0,-39.7599983215332,0.0,50.513999938964844,0.0,-39.04413986206055,0.0
170.0,-39.689998626708984,0.0,50.513999938964844,0.0,-39.04413986206055,0.0
175.0,-39.599998474121094,0.0,50.513999938964844,0.0,-39.04413986206055,0.0
180.0,-39.494998931884766,0.004999999888241291,50.513999938964844,0.0,-39.04413986206055,0.0
185.0,-39.38999938964844,0.0,50.513999938964844,0.0,-39.04413986206055,0.0
190.0,-39.290000915527344,0.0,50.51300048828125,0.0,-39.043365478515625,0.0
195.0,-39.209999084472656,0.0,50.51300048828125,0.0,-39.043365478515625,0.0
200.0,-39.12699890136719,0.004999999888241291,50.51300048828125,0.0,-39.043365478515625,0.0
205.0,-39.040000915527344,0.0,50.51300048828125,0.0,-39.043365478515625,0.0
210.0,-38.948001861572266,0.004000000189989805,50.512001037597656,0.0,-39.0425910949707,0.0
